<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.10	08:58:00	8589.1	8589.1	8588.1	8588.6	60	0	1
2022.06.10	08:59:00	8588.5	8589.2	8587.5	8587.8	60	0	1
2022.06.10	09:00:00	8587.9	8588.0	8587.6	8588.0	60	0	1
2022.06.10	09:01:00	8588.1	8588.3	8587.3	8588.0	60	0	1
2022.06.10	09:02:00	8588.1	8589.1	8588.1	8588.6	60	0	1
2022.06.10	09:03:00	8588.7	8589.4	8588.5	8589.2	60	0	1
2022.06.10	09:04:00	8589.3	8589.7	8588.6	8588.6	60	0	1
2022.06.10	09:05:00	8588.5	8589.8	8588.4	8589.2	60	0	1
2022.06.10	09:06:00	8589.1	8589.8	8588.8	8588.8	60	0	1
2022.06.10	09:07:00	8588.9	8590.5	8588.7	8590.2	60	0	1
2022.06.10	09:08:00	8590.3	8592.8	8590.2	8592.8	60	0	1
2022.06.10	09:09:00	8592.9	8592.9	8592.1	8592.4	60	0	1
2022.06.10	09:10:00	8592.5	8593.1	8592.2	8592.4	60	0	1
2022.06.10	09:11:00	8592.3	8592.5	8591.2	8591.4	60	0	1
2022.06.10	09:12:00	8591.3	8591.4	8589.9	8590.0	60	0	1
2022.06.10	09:13:00	8590.1	8590.1	8589.2	8589.4	60	0	1
2022.06.10	09:14:00	8589.5	8590.3	8589.2	8589.2	60	0	1
2022.06.10	09:15:00	8589.1	8589.2	8588.1	8588.2	60	0	1
2022.06.10	09:16:00	8588.1	8589.2	8587.8	8587.8	60	0	1
2022.06.10	09:17:00	8587.7	8588.3	8587.6	8587.8	60	0	1
2022.06.10	09:18:00	8587.7	8588.0	8587.3	8587.4	60	0	1
2022.06.10	09:19:00	8587.5	8587.5	8586.2	8587.2	60	0	1
2022.06.10	09:20:00	8587.3	8587.5	8586.8	8587.0	60	0	1
2022.06.10	09:21:00	8586.9	8586.9	8586.1	8586.6	60	0	1
2022.06.10	09:22:00	8586.5	8587.6	8586.5	8587.4	60	0	1
2022.06.10	09:23:00	8587.5	8587.7	8586.5	8587.2	60	0	1
2022.06.10	09:24:00	8587.1	8588.0	8586.5	8586.6	60	0	1
2022.06.10	09:25:00	8586.7	8587.4	8585.9	8587.2	60	0	1
2022.06.10	09:26:00	8587.3	8588.2	8587.3	8587.4	60	0	1
2022.06.10	09:27:00	8587.5	8588.2	8586.6	8588.2	60	0	1
2022.06.10	09:28:00	8588.1	8589.2	8588.1	8589.2	60	0	1
2022.06.10	09:29:00	8589.1	8590.0	8589.0	8589.6	60	0	1
2022.06.10	09:30:00	8589.5	8590.2	8589.0	8590.0	60	0	1
2022.06.10	09:31:00	8590.1	8590.4	8588.9	8589.0	60	0	1
2022.06.10	09:32:00	8588.9	8588.9	8588.1	8588.6	60	0	1
2022.06.10	09:33:00	8588.7	8589.0	8588.1	8588.6	60	0	1
2022.06.10	09:34:00	8588.5	8589.2	8587.9	8588.8	60	0	1
2022.06.10	09:35:00	8588.7	8590.0	8588.6	8589.6	60	0	1
2022.06.10	09:36:00	8589.5	8589.6	8588.9	8589.4	60	0	1
2022.06.10	09:37:00	8589.3	8589.8	8588.2	8588.2	60	0	1
2022.06.10	09:38:00	8588.1	8588.7	8587.6	8588.6	60	0	1
2022.06.10	09:39:00	8588.7	8588.8	8588.1	8588.8	60	0	1
2022.06.10	09:40:00	8588.7	8589.2	8588.6	8589.2	60	0	1
2022.06.10	09:41:00	8589.3	8589.8	8588.6	8589.6	60	0	1
2022.06.10	09:42:00	8589.5	8590.6	8589.3	8589.6	60	0	1
2022.06.10	09:43:00	8589.5	8590.1	8588.8	8589.0	60	0	1
2022.06.10	09:44:00	8588.9	8589.0	8587.9	8588.2	60	0	1
2022.06.10	09:45:00	8588.1	8589.0	8587.9	8589.0	60	0	1
2022.06.10	09:46:00	8589.1	8589.8	8588.9	8589.2	60	0	1
2022.06.10	09:47:00	8589.3	8589.8	8589.0	8589.2	60	0	1
2022.06.10	09:48:00	8589.1	8589.3	8588.3	8588.8	60	0	1
2022.06.10	09:49:00	8588.7	8589.2	8588.1	8588.8	60	0	1
2022.06.10	09:50:00	8588.9	8589.0	8587.5	8588.0	60	0	1
2022.06.10	09:51:00	8587.9	8588.1	8587.5	8587.8	60	0	1
2022.06.10	09:52:00	8587.9	8588.6	8587.6	8587.8	60	0	1
2022.06.10	09:53:00	8587.7	8588.5	8587.5	8588.0	60	0	1
2022.06.10	09:54:00	8587.9	8588.6	8587.5	8588.6	60	0	1
2022.06.10	09:55:00	8588.5	8590.0	8588.5	8590.0	60	0	1
2022.06.10	09:56:00	8589.9	8591.0	8589.5	8591.0	60	0	1
2022.06.10	09:57:00	8591.1	8591.2	8590.3	8591.0	60	0	1
2022.06.10	09:58:00	8590.9	8591.1	8589.8	8590.2	60	0	1
2022.06.10	09:59:00	8590.1	8591.0	8589.8	8590.8	60	0	1
2022.06.10	10:00:00	8590.9	8591.4	8590.6	8591.2	60	0	1
2022.06.10	10:01:00	8591.3	8592.1	8591.1	8592.0	60	0	1
2022.06.10	10:02:00	8592.1	8592.2	8591.4	8591.4	60	0	1
2022.06.10	10:03:00	8591.3	8592.4	8591.2	8592.2	60	0	1
2022.06.10	10:04:00	8592.3	8592.6	8591.5	8592.6	60	0	1
2022.06.10	10:05:00	8592.5	8592.5	8591.5	8591.8	60	0	1
2022.06.10	10:06:00	8591.9	8592.7	8591.8	8592.2	60	0	1
2022.06.10	10:07:00	8592.3	8592.6	8591.9	8592.0	60	0	1
2022.06.10	10:08:00	8592.1	8592.3	8591.5	8591.6	60	0	1
2022.06.10	10:09:00	8591.7	8592.0	8591.3	8591.4	60	0	1
2022.06.10	10:10:00	8591.5	8591.7	8590.9	8591.4	60	0	1
2022.06.10	10:11:00	8591.3	8592.3	8591.0	8591.4	60	0	1
2022.06.10	10:12:00	8591.5	8591.9	8590.2	8590.4	60	0	1
2022.06.10	10:13:00	8590.3	8590.7	8589.8	8590.2	60	0	1
2022.06.10	10:14:00	8590.3	8591.2	8589.7	8590.8	60	0	1
2022.06.10	10:15:00	8590.9	8591.4	8590.7	8591.4	60	0	1
2022.06.10	10:16:00	8591.5	8591.7	8590.8	8591.0	60	0	1
2022.06.10	10:17:00	8590.9	8591.2	8590.5	8591.0	60	0	1
2022.06.10	10:18:00	8591.1	8591.2	8589.6	8589.6	60	0	1
2022.06.10	10:19:00	8589.7	8590.5	8588.8	8589.0	60	0	1
2022.06.10	10:20:00	8588.9	8589.1	8588.3	8588.8	60	0	1
2022.06.10	10:21:00	8588.9	8589.6	8588.4	8588.6	60	0	1
2022.06.10	10:22:00	8588.5	8589.0	8588.0	8589.0	60	0	1
2022.06.10	10:23:00	8588.9	8589.9	8588.6	8589.8	60	0	1
2022.06.10	10:24:00	8589.7	8590.1	8589.3	8589.6	60	0	1
2022.06.10	10:25:00	8589.7	8589.7	8588.8	8589.4	60	0	1
2022.06.10	10:26:00	8589.5	8589.6	8588.0	8588.0	60	0	1
2022.06.10	10:27:00	8588.1	8588.8	8587.6	8588.4	60	0	1
2022.06.10	10:28:00	8588.3	8588.7	8587.9	8588.6	60	0	1
2022.06.10	10:29:00	8588.7	8590.2	8588.7	8589.6	60	0	1
2022.06.10	10:30:00	8589.5	8590.9	8589.4	8590.8	60	0	1
2022.06.10	10:31:00	8590.9	8591.7	8590.8	8591.4	60	0	1
2022.06.10	10:32:00	8591.3	8591.3	8589.8	8590.0	60	0	1
2022.06.10	10:33:00	8589.9	8590.1	8587.6	8587.8	60	0	1
2022.06.10	10:34:00	8587.9	8588.4	8587.3	8587.8	60	0	1
2022.06.10	10:35:00	8587.7	8588.4	8587.4	8588.4	60	0	1
2022.06.10	10:36:00	8588.3	8588.8	8587.8	8587.8	60	0	1
2022.06.10	10:37:00	8587.9	8588.6	8587.5	8588.6	60	0	1
2022.06.10	10:38:00	8588.5	8589.2	8587.8	8589.2	60	0	1
2022.06.10	10:39:00	8589.1	8589.3	8587.8	8588.2	60	0	1
2022.06.10	10:40:00	8588.1	8589.1	8588.1	8588.8	60	0	1
2022.06.10	10:41:00	8588.9	8589.4	8588.5	8588.6	60	0	1
2022.06.10	10:42:00	8588.5	8589.6	8588.5	8589.0	60	0	1
2022.06.10	10:43:00	8589.1	8589.5	8588.4	8588.6	60	0	1
2022.06.10	10:44:00	8588.5	8589.3	8588.2	8589.2	60	0	1
2022.06.10	10:45:00	8589.3	8590.2	8589.0	8589.0	60	0	1
2022.06.10	10:46:00	8588.9	8590.0	8588.6	8589.6	60	0	1
2022.06.10	10:47:00	8589.5	8590.3	8589.2	8589.6	60	0	1
2022.06.10	10:48:00	8589.5	8589.8	8589.2	8589.6	60	0	1
2022.06.10	10:49:00	8589.7	8590.1	8589.2	8589.4	60	0	1
2022.06.10	10:50:00	8589.3	8589.3	8587.8	8588.0	60	0	1
2022.06.10	10:51:00	8587.9	8588.3	8587.4	8587.4	60	0	1
2022.06.10	10:52:00	8587.3	8587.6	8587.1	8587.2	60	0	1
2022.06.10	10:53:00	8587.3	8589.3	8587.2	8589.2	60	0	1
2022.06.10	10:54:00	8589.3	8589.7	8588.7	8589.4	60	0	1
2022.06.10	10:55:00	8589.5	8589.9	8588.9	8589.2	60	0	1
2022.06.10	10:56:00	8589.3	8589.5	8588.0	8588.2	60	0	1
2022.06.10	10:57:00	8588.1	8588.7	8587.8	8588.2	60	0	1
2022.06.10	10:58:00	8588.3	8588.9	8588.3	8588.6	60	0	1
2022.06.10	10:59:00	8588.5	8590.5	8588.5	8590.0	60	0	1
2022.06.10	11:00:00	8589.9	8590.2	8588.9	8589.4	60	0	1
2022.06.10	11:01:00	8589.5	8590.7	8589.4	8590.2	60	0	1
2022.06.10	11:02:00	8590.3	8590.7	8590.0	8590.4	60	0	1
2022.06.10	11:03:00	8590.3	8590.6	8590.0	8590.2	60	0	1
2022.06.10	11:04:00	8590.3	8590.9	8589.1	8589.8	60	0	1
2022.06.10	11:05:00	8589.7	8590.2	8589.0	8590.0	60	0	1
2022.06.10	11:06:00	8590.1	8590.5	8589.5	8589.8	60	0	1
2022.06.10	11:07:00	8589.9	8590.7	8589.8	8590.2	60	0	1
2022.06.10	11:08:00	8590.1	8590.9	8590.0	8590.6	60	0	1
2022.06.10	11:09:00	8590.7	8591.2	8590.2	8590.4	60	0	1
2022.06.10	11:10:00	8590.5	8590.9	8589.7	8590.2	60	0	1
2022.06.10	11:11:00	8590.1	8590.4	8589.5	8589.6	60	0	1
2022.06.10	11:12:00	8589.7	8589.7	8588.8	8589.0	60	0	1
2022.06.10	11:13:00	8589.1	8589.8	8589.0	8589.0	60	0	1
2022.06.10	11:14:00	8589.1	8589.3	8588.3	8589.0	60	0	1
2022.06.10	11:15:00	8589.1	8589.3	8588.4	8589.2	60	0	1
2022.06.10	11:16:00	8589.3	8589.6	8588.9	8589.0	60	0	1
2022.06.10	11:17:00	8588.9	8589.2	8588.1	8589.0	60	0	1
2022.06.10	11:18:00	8589.1	8589.4	8588.6	8589.0	60	0	1
2022.06.10	11:19:00	8589.1	8589.4	8588.7	8589.2	60	0	1
2022.06.10	11:20:00	8589.1	8589.7	8588.6	8588.6	60	0	1
2022.06.10	11:21:00	8588.7	8589.2	8588.6	8589.0	60	0	1
2022.06.10	11:22:00	8589.1	8589.1	8586.6	8586.6	60	0	1
2022.06.10	11:23:00	8586.7	8587.0	8586.3	8586.6	60	0	1
2022.06.10	11:24:00	8586.7	8587.8	8586.7	8587.4	60	0	1
2022.06.10	11:25:00	8587.5	8588.1	8587.2	8588.0	60	0	1
2022.06.10	11:26:00	8587.9	8587.9	8586.8	8587.2	60	0	1
2022.06.10	11:27:00	8587.3	8587.7	8586.7	8587.4	60	0	1
2022.06.10	11:28:00	8587.5	8588.1	8587.2	8587.2	60	0	1
2022.06.10	11:29:00	8587.1	8588.4	8587.0	8588.0	60	0	1
2022.06.10	11:30:00	8587.9	8588.6	8587.7	8588.2	60	0	1
2022.06.10	11:31:00	8588.1	8588.3	8586.8	8586.8	60	0	1
2022.06.10	11:32:00	8586.7	8587.1	8586.2	8586.8	60	0	1
2022.06.10	11:33:00	8586.7	8587.0	8585.7	8585.8	60	0	1
2022.06.10	11:34:00	8585.7	8585.9	8584.5	8584.6	60	0	1
2022.06.10	11:35:00	8584.5	8584.9	8583.5	8583.8	60	0	1
2022.06.10	11:36:00	8583.9	8584.5	8583.4	8583.6	60	0	1
2022.06.10	11:37:00	8583.7	8584.3	8583.2	8583.2	60	0	1
2022.06.10	11:38:00	8583.1	8584.0	8583.1	8583.6	60	0	1
2022.06.10	11:39:00	8583.7	8584.1	8583.6	8584.0	60	0	1
2022.06.10	11:40:00	8584.1	8584.5	8583.7	8583.8	60	0	1
2022.06.10	11:41:00	8583.9	8585.4	8583.9	8585.4	60	0	1
2022.06.10	11:42:00	8585.3	8585.5	8584.8	8584.8	60	0	1
2022.06.10	11:43:00	8584.7	8584.9	8583.6	8584.0	60	0	1
2022.06.10	11:44:00	8584.1	8585.1	8584.1	8584.6	60	0	1
2022.06.10	11:45:00	8584.7	8585.5	8584.5	8585.2	60	0	1
2022.06.10	11:46:00	8585.1	8586.0	8585.1	8585.6	60	0	1
2022.06.10	11:47:00	8585.7	8586.6	8585.1	8586.6	60	0	1
2022.06.10	11:48:00	8586.5	8586.9	8585.9	8586.0	60	0	1
2022.06.10	11:49:00	8585.9	8586.9	8585.9	8586.2	60	0	1
2022.06.10	11:50:00	8586.3	8587.0	8586.1	8586.4	60	0	1
2022.06.10	11:51:00	8586.3	8587.6	8586.3	8587.4	60	0	1
2022.06.10	11:52:00	8587.3	8587.3	8586.1	8586.8	60	0	1
2022.06.10	11:53:00	8586.9	8587.2	8586.3	8587.0	60	0	1
2022.06.10	11:54:00	8586.9	8587.7	8586.9	8587.4	60	0	1
2022.06.10	11:55:00	8587.5	8587.8	8587.2	8587.6	60	0	1
2022.06.10	11:56:00	8587.5	8587.8	8587.1	8587.6	60	0	1
2022.06.10	11:57:00	8587.7	8587.7	8586.9	8587.0	60	0	1
2022.06.10	11:58:00	8587.1	8587.6	8587.0	8587.0	60	0	1
2022.06.10	11:59:00	8586.9	8587.2	8585.9	8586.0	60	0	1
2022.06.10	12:00:00	8585.9	8586.5	8585.5	8586.2	60	0	1
2022.06.10	12:01:00	8586.1	8586.9	8586.0	8586.2	60	0	1
2022.06.10	12:02:00	8586.1	8586.8	8586.1	8586.8	60	0	1
2022.06.10	12:03:00	8586.9	8587.2	8586.2	8587.0	60	0	1
2022.06.10	12:04:00	8586.9	8587.4	8586.6	8586.6	60	0	1
2022.06.10	12:05:00	8586.7	8586.9	8586.2	8586.8	60	0	1
2022.06.10	12:06:00	8586.9	8587.8	8586.7	8587.0	60	0	1
2022.06.10	12:07:00	8586.9	8587.6	8586.7	8587.0	60	0	1
2022.06.10	12:08:00	8587.1	8587.3	8586.5	8586.8	60	0	1
2022.06.10	12:09:00	8586.9	8587.9	8586.2	8587.8	60	0	1
2022.06.10	12:10:00	8587.7	8588.0	8586.4	8586.8	60	0	1
2022.06.10	12:11:00	8586.9	8587.7	8586.9	8587.6	60	0	1
2022.06.10	12:12:00	8587.5	8587.8	8586.9	8587.0	60	0	1
2022.06.10	12:13:00	8586.9	8587.1	8586.1	8586.4	60	0	1
2022.06.10	12:14:00	8586.3	8586.6	8585.4	8585.6	60	0	1
2022.06.10	12:15:00	8585.5	8586.6	8585.2	8586.2	60	0	1
2022.06.10	12:16:00	8586.3	8586.6	8585.7	8585.8	60	0	1
2022.06.10	12:17:00	8585.9	8587.6	8585.9	8587.6	60	0	1
2022.06.10	12:18:00	8587.7	8588.3	8587.4	8588.0	60	0	1
2022.06.10	12:19:00	8588.1	8588.1	8586.0	8586.2	60	0	1
2022.06.10	12:20:00	8586.1	8586.1	8584.9	8585.4	60	0	1
2022.06.10	12:21:00	8585.3	8586.7	8585.3	8586.2	60	0	1
2022.06.10	12:22:00	8586.1	8586.1	8585.3	8585.6	60	0	1
2022.06.10	12:23:00	8585.5	8585.9	8584.7	8584.8	60	0	1
2022.06.10	12:24:00	8584.7	8584.9	8584.1	8584.8	60	0	1
2022.06.10	12:25:00	8584.7	8584.8	8584.1	8584.2	60	0	1
2022.06.10	12:26:00	8584.1	8584.1	8582.9	8583.0	60	0	1
2022.06.10	12:27:00	8582.9	8585.1	8582.9	8584.8	60	0	1
2022.06.10	12:28:00	8584.7	8584.7	8583.7	8584.0	60	0	1
2022.06.10	12:29:00	8584.1	8584.1	8582.8	8582.8	60	0	1
2022.06.10	12:30:00	8582.7	8583.4	8582.5	8582.8	60	0	1
2022.06.10	12:31:00	8582.7	8583.9	8582.4	8583.8	60	0	1
2022.06.10	12:32:00	8583.7	8583.9	8583.2	8583.2	60	0	1
2022.06.10	12:33:00	8583.3	8583.6	8582.8	8583.4	60	0	1
2022.06.10	12:34:00	8583.3	8583.6	8582.6	8583.2	60	0	1
2022.06.10	12:35:00	8583.1	8583.1	8582.0	8582.4	60	0	1
2022.06.10	12:36:00	8582.5	8582.9	8581.5	8581.6	60	0	1
2022.06.10	12:37:00	8581.5	8582.1	8581.2	8581.4	60	0	1
2022.06.10	12:38:00	8581.3	8581.5	8580.8	8581.4	60	0	1
2022.06.10	12:39:00	8581.5	8581.9	8580.6	8580.6	60	0	1
2022.06.10	12:40:00	8580.5	8581.5	8580.4	8581.0	60	0	1
2022.06.10	12:41:00	8581.1	8582.3	8580.8	8581.8	60	0	1
2022.06.10	12:42:00	8581.7	8583.4	8581.6	8583.0	60	0	1
2022.06.10	12:43:00	8582.9	8583.1	8581.7	8583.0	60	0	1
2022.06.10	12:44:00	8583.1	8583.9	8583.1	8583.6	60	0	1
2022.06.10	12:45:00	8583.7	8583.9	8582.4	8582.8	60	0	1
2022.06.10	12:46:00	8582.7	8582.7	8581.4	8581.4	60	0	1
2022.06.10	12:47:00	8581.5	8582.2	8581.4	8582.2	60	0	1
2022.06.10	12:48:00	8582.1	8583.2	8581.7	8583.2	60	0	1
2022.06.10	12:49:00	8583.1	8584.7	8582.9	8584.6	60	0	1
2022.06.10	12:50:00	8584.7	8586.4	8584.7	8586.4	60	0	1
2022.06.10	12:51:00	8586.5	8586.9	8586.1	8586.6	60	0	1
2022.06.10	12:52:00	8586.7	8586.8	8586.1	8586.4	60	0	1
2022.06.10	12:53:00	8586.5	8587.4	8586.5	8586.8	60	0	1
2022.06.10	12:54:00	8586.7	8586.7	8585.1	8585.8	60	0	1
2022.06.10	12:55:00	8585.9	8586.2	8585.5	8586.0	60	0	1
2022.06.10	12:56:00	8586.1	8586.8	8586.0	8586.2	60	0	1
2022.06.10	12:57:00	8586.3	8586.6	8586.0	8586.2	60	0	1
2022.06.10	12:58:00	8586.3	8586.6	8585.5	8585.8	60	0	1
2022.06.10	12:59:00	8585.9	8585.9	8584.4	8585.6	60	0	1
2022.06.10	13:00:00	8585.5	8585.6	8584.6	8585.6	60	0	1
2022.06.10	13:01:00	8585.5	8585.7	8584.2	8584.2	60	0	1
2022.06.10	13:02:00	8584.3	8584.7	8583.2	8583.4	60	0	1
2022.06.10	13:03:00	8583.5	8583.5	8582.3	8582.8	60	0	1
2022.06.10	13:04:00	8582.9	8583.0	8581.7	8582.0	60	0	1
2022.06.10	13:05:00	8581.9	8583.5	8581.8	8583.0	60	0	1
2022.06.10	13:06:00	8583.1	8583.8	8582.8	8583.2	60	0	1
2022.06.10	13:07:00	8583.3	8584.4	8583.2	8583.2	60	0	1
2022.06.10	13:08:00	8583.3	8583.5	8582.9	8583.0	60	0	1
2022.06.10	13:09:00	8583.1	8584.4	8583.1	8584.0	60	0	1
2022.06.10	13:10:00	8584.1	8584.6	8583.2	8583.8	60	0	1
2022.06.10	13:11:00	8583.9	8584.7	8583.5	8583.8	60	0	1
2022.06.10	13:12:00	8583.9	8584.4	8583.4	8584.4	60	0	1
2022.06.10	13:13:00	8584.5	8584.8	8584.1	8584.6	60	0	1
2022.06.10	13:14:00	8584.5	8585.4	8584.4	8584.6	60	0	1
2022.06.10	13:15:00	8584.5	8585.1	8584.0	8584.8	60	0	1
2022.06.10	13:16:00	8584.9	8585.5	8584.6	8584.8	60	0	1
2022.06.10	13:17:00	8584.9	8585.6	8584.9	8585.2	60	0	1
2022.06.10	13:18:00	8585.3	8585.4	8583.4	8583.6	60	0	1
2022.06.10	13:19:00	8583.7	8583.8	8583.1	8583.4	60	0	1
2022.06.10	13:20:00	8583.5	8584.1	8583.4	8583.6	60	0	1
2022.06.10	13:21:00	8583.7	8583.7	8582.3	8582.4	60	0	1
2022.06.10	13:22:00	8582.5	8583.1	8582.3	8583.0	60	0	1
2022.06.10	13:23:00	8583.1	8583.2	8581.5	8581.6	60	0	1
2022.06.10	13:24:00	8581.7	8582.5	8581.7	8582.0	60	0	1
2022.06.10	13:25:00	8582.1	8582.8	8581.8	8582.2	60	0	1
2022.06.10	13:26:00	8582.3	8582.4	8580.8	8581.0	60	0	1
2022.06.10	13:27:00	8581.1	8581.3	8580.4	8580.6	60	0	1
2022.06.10	13:28:00	8580.7	8580.9	8579.8	8579.8	60	0	1
2022.06.10	13:29:00	8579.9	8580.1	8579.1	8579.2	60	0	1
2022.06.10	13:30:00	8579.3	8580.4	8579.2	8580.2	60	0	1
2022.06.10	13:31:00	8580.1	8580.8	8580.0	8580.2	60	0	1
2022.06.10	13:32:00	8580.3	8580.6	8579.6	8580.0	60	0	1
2022.06.10	13:33:00	8579.9	8580.0	8579.0	8579.2	60	0	1
2022.06.10	13:34:00	8579.1	8580.9	8579.1	8580.0	60	0	1
2022.06.10	13:35:00	8580.1	8580.5	8579.9	8580.4	60	0	1
2022.06.10	13:36:00	8580.3	8580.9	8580.0	8580.4	60	0	1
2022.06.10	13:37:00	8580.3	8581.2	8579.9	8581.2	60	0	1
2022.06.10	13:38:00	8581.1	8581.5	8580.4	8580.4	60	0	1
2022.06.10	13:39:00	8580.5	8581.2	8579.9	8581.0	60	0	1
2022.06.10	13:40:00	8581.1	8582.6	8581.1	8582.6	60	0	1
2022.06.10	13:41:00	8582.7	8583.0	8581.6	8582.8	60	0	1
2022.06.10	13:42:00	8582.7	8583.0	8582.3	8582.8	60	0	1
2022.06.10	13:43:00	8582.9	8583.3	8582.0	8582.0	60	0	1
2022.06.10	13:44:00	8581.9	8581.9	8580.7	8581.2	60	0	1
2022.06.10	13:45:00	8581.3	8581.8	8580.4	8580.8	60	0	1
2022.06.10	13:46:00	8580.9	8581.5	8580.7	8581.0	60	0	1
2022.06.10	13:47:00	8580.9	8581.0	8579.9	8580.4	60	0	1
2022.06.10	13:48:00	8580.5	8581.1	8580.0	8580.4	60	0	1
2022.06.10	13:49:00	8580.3	8580.6	8579.7	8579.8	60	0	1
2022.06.10	13:50:00	8579.9	8579.9	8578.5	8579.0	60	0	1
2022.06.10	13:51:00	8579.1	8580.4	8579.1	8579.8	60	0	1
2022.06.10	13:52:00	8579.7	8580.0	8579.5	8580.0	60	0	1
2022.06.10	13:53:00	8579.9	8580.3	8579.6	8579.8	60	0	1
2022.06.10	13:54:00	8579.9	8580.2	8579.2	8579.4	60	0	1
2022.06.10	13:55:00	8579.5	8580.0	8579.0	8580.0	60	0	1
2022.06.10	13:56:00	8579.9	8580.3	8579.3	8579.8	60	0	1
2022.06.10	13:57:00	8579.7	8580.6	8579.4	8580.4	60	0	1
2022.06.10	13:58:00	8580.5	8580.8	8579.2	8579.2	60	0	1
2022.06.10	13:59:00	8579.1	8579.1	8578.0	8578.8	60	0	1
2022.06.10	14:00:00	8578.7	8579.4	8578.2	8579.0	60	0	1
2022.06.10	14:01:00	8578.9	8579.0	8578.2	8578.8	60	0	1
2022.06.10	14:02:00	8578.9	8579.1	8577.8	8577.8	60	0	1
2022.06.10	14:03:00	8577.7	8578.1	8577.2	8577.8	60	0	1
2022.06.10	14:04:00	8577.9	8578.4	8577.6	8578.2	60	0	1
2022.06.10	14:05:00	8578.1	8579.1	8578.0	8578.0	60	0	1
2022.06.10	14:06:00	8578.1	8579.2	8577.7	8579.0	60	0	1
2022.06.10	14:07:00	8579.1	8579.8	8578.9	8579.8	60	0	1
2022.06.10	14:08:00	8579.9	8580.5	8579.8	8580.0	60	0	1
2022.06.10	14:09:00	8579.9	8581.2	8579.8	8579.8	60	0	1
2022.06.10	14:10:00	8579.9	8580.3	8578.2	8578.4	60	0	1
2022.06.10	14:11:00	8578.5	8579.0	8578.0	8578.0	60	0	1
2022.06.10	14:12:00	8577.9	8579.2	8577.9	8579.0	60	0	1
2022.06.10	14:13:00	8579.1	8579.1	8577.4	8578.6	60	0	1
2022.06.10	14:14:00	8578.7	8578.9	8577.2	8577.4	60	0	1
2022.06.10	14:15:00	8577.5	8577.9	8577.0	8577.8	60	0	1
2022.06.10	14:16:00	8577.7	8578.6	8577.3	8578.0	60	0	1
2022.06.10	14:17:00	8577.9	8578.0	8577.0	8577.0	60	0	1
2022.06.10	14:18:00	8576.9	8577.3	8576.2	8577.2	60	0	1
2022.06.10	14:19:00	8577.1	8578.2	8576.5	8578.0	60	0	1
2022.06.10	14:20:00	8578.1	8578.9	8578.0	8578.6	60	0	1
2022.06.10	14:21:00	8578.7	8579.0	8578.1	8578.4	60	0	1
2022.06.10	14:22:00	8578.3	8579.0	8578.1	8578.2	60	0	1
2022.06.10	14:23:00	8578.1	8579.2	8578.1	8578.8	60	0	1
2022.06.10	14:24:00	8578.9	8578.9	8577.4	8577.6	60	0	1
2022.06.10	14:25:00	8577.7	8578.8	8577.3	8578.6	60	0	1
2022.06.10	14:26:00	8578.5	8578.5	8576.6	8576.6	60	0	1
2022.06.10	14:27:00	8576.5	8576.9	8576.0	8576.6	60	0	1
2022.06.10	14:28:00	8576.5	8577.6	8576.4	8577.4	60	0	1
2022.06.10	14:29:00	8577.3	8577.4	8576.6	8577.2	60	0	1
2022.06.10	14:30:00	8577.3	8577.5	8576.0	8576.2	60	0	1
2022.06.10	14:31:00	8576.1	8577.8	8576.1	8577.0	60	0	1
2022.06.10	14:32:00	8576.9	8577.1	8576.4	8576.8	60	0	1
2022.06.10	14:33:00	8576.7	8577.4	8576.3	8577.0	60	0	1
2022.06.10	14:34:00	8576.9	8577.8	8576.8	8577.4	60	0	1
2022.06.10	14:35:00	8577.5	8578.1	8577.0	8577.6	60	0	1
2022.06.10	14:36:00	8577.5	8578.4	8577.3	8578.4	60	0	1
2022.06.10	14:37:00	8578.5	8579.0	8578.2	8579.0	60	0	1
2022.06.10	14:38:00	8579.1	8579.3	8578.8	8579.2	60	0	1
2022.06.10	14:39:00	8579.1	8579.4	8578.6	8578.8	60	0	1
2022.06.10	14:40:00	8578.9	8579.3	8578.4	8578.4	60	0	1
2022.06.10	14:41:00	8578.5	8579.2	8578.2	8579.0	60	0	1
2022.06.10	14:42:00	8578.9	8579.7	8578.7	8579.6	60	0	1
2022.06.10	14:43:00	8579.7	8580.3	8578.9	8579.8	60	0	1
2022.06.10	14:44:00	8579.7	8580.1	8579.2	8579.8	60	0	1
2022.06.10	14:45:00	8579.7	8580.8	8579.7	8580.2	60	0	1
2022.06.10	14:46:00	8580.3	8580.4	8579.0	8579.2	60	0	1
2022.06.10	14:47:00	8579.3	8579.6	8577.9	8578.2	60	0	1
2022.06.10	14:48:00	8578.3	8578.7	8577.7	8578.4	60	0	1
2022.06.10	14:49:00	8578.5	8579.4	8578.5	8579.4	60	0	1
2022.06.10	14:50:00	8579.5	8580.1	8579.2	8579.2	60	0	1
2022.06.10	14:51:00	8579.3	8579.3	8578.2	8578.6	60	0	1
2022.06.10	14:52:00	8578.7	8579.3	8578.5	8579.0	60	0	1
2022.06.10	14:53:00	8578.9	8579.6	8578.5	8579.6	60	0	1
2022.06.10	14:54:00	8579.7	8579.7	8577.5	8578.0	60	0	1
